project, size, inversion-ratio, thr  eads, run, time, instructions, cycles, context-switches, cache-misses, L1-dcache-load-misses, stalled-cycles-frontend, stalled-cycles-backend
C, 1024, 0, 16, 5, 5.31, 7213700, 13663780, 91, 90180, 85946, 3438908, 5390231
C, 1024, 0, 16, 6, 5.71, 6628702, 14931282, 109, 88248, 90075, 3397682, 5144542
C, 1024, 0, 16, 7, 5.70, 6688012, 16022808, 95, 77350, 86435, 3639843, 4576210
C, 1024, 0, 16, 8, 5.67, 7126549, 13341236, 100, 77413, 86819, 3284333, 4363135
C, 1024, 0, 32, 1, 10.81, 11082354, 24903692, 226, 140630, 146384, 6514432, 8703529
C, 1024, 0, 32, 2, 11.65, 12332605, 23358607, 234, 161683, 147734, 5545207, 8297970
C, 1024, 0, 32, 3, 11.74, 11150061, 25316319, 227, 155170, 145780, 5744659, 8986904
C, 1024, 0, 32, 4, 10.82, 10655883, 27375471, 256, 151108, 140474, 5961283, 9572200
C, 1024, 0, 32, 5, 11.37, 12653351, 26004810, 249, 162453, 142550, 6443650, 8549178
C, 1024, 0, 32, 6, 10.87, 12497218, 25646735, 223, 142094, 136541, 5827554, 9413479
C, 1024, 0, 32, 7, 10.59, 12482886, 26828707, 219, 154348, 130331, 5776492, 9793822
C, 1024, 0, 32, 8, 11.38, 11911045, 26616578, 242, 131195, 145449, 6257669, 8415373
C, 1024, 25, 1, 1, .24, 3300780, 4652067, 1, 24068, 39508, 1042558, 1629846
C, 1024, 25, 1, 2, .25, 3287497, 4651315, 1, 23720, 43435, 1043401, 1630301
C, 1024, 25, 1, 3, .24, 3289166, 4601571, 2, 23920, 40511, 1006045, 1669719
C, 1024, 25, 1, 4, .24, 3317313, 4681515, 2, 23128, 39101, 983139, 1619121
C, 1024, 25, 1, 5, .24, 3304396, 4626699, 1, 23469, 39618, 1015156, 1658043
C, 1024, 25, 1, 6, .24, 3305602, 4531869, 1, 23917, 39635, 1002753, 1567736
C, 1024, 25, 1, 7, .24, 3324805, 4664046, 1, 24285, 39115, 1059065, 1637062
C, 1024, 25, 1, 8, .24, 3340555, 4655364, 1, 24001, 40280, 1046801, 1599904
C, 1024, 25, 2, 1, .53, 3432529, 5006754, 2, 28674, 42836, 1168404, 1831114
C, 1024, 25, 2, 2, .53, 3436208, 5028575, 2, 29195, 42625, 1137088, 1743317
C, 1024, 25, 2, 3, .56, 3436599, 5241785, 2, 28793, 43104, 1178281, 1746507
C, 1024, 25, 2, 4, .53, 3398467, 5067104, 2, 28454, 44200, 1150487, 1808391
C, 1024, 25, 2, 5, .53, 3412386, 5123953, 2, 28756, 42957, 1150513, 1825149
C, 1024, 25, 2, 6, .52, 3440280, 5080676, 2, 28578, 42877, 1141315, 1724902
C, 1024, 25, 2, 7, .53, 3484297, 5165364, 2, 28177, 42522, 1200515, 1754415
C, 1024, 25, 2, 8, .53, 3437835, 4935914, 2, 28351, 43045, 1140603, 1791585
C, 1024, 25, 4, 1, 1.38, 3915046, 5763866, 10, 40422, 49343, 1487182, 2248550
C, 1024, 25, 4, 2, 1.26, 3809340, 6287241, 8, 36607, 49375, 1451494, 2188008
C, 1024, 25, 4, 3, 1.15, 3981727, 6177254, 10, 36347, 49110, 1384332, 2139953
C, 1024, 25, 4, 4, 1.19, 3732301, 5998858, 12, 40783, 47069, 1463469, 2049112
C, 1024, 25, 4, 5, 1.23, 3870975, 6229185, 12, 35693, 48921, 1378650, 2258511
C, 1024, 25, 4, 6, 1.47, 3927173, 6311786, 11, 40269, 48875, 1404369, 2206768
C, 1024, 25, 4, 7, 1.37, 3894939, 6441169, 11, 36155, 49880, 1474982, 2033754
C, 1024, 25, 4, 8, 1.06, 3770580, 6046762, 7, 35438, 46884, 1402534, 2052587
C, 1024, 25, 8, 1, 2.58, 4804794, 8475556, 29, 57557, 63292, 1958490, 3093483
C, 1024, 25, 8, 2, 2.64, 4897114, 8450919, 28, 57402, 60778, 2010013, 3241212
C, 1024, 25, 8, 3, 2.91, 4978910, 8266257, 25, 59426, 61389, 2037695, 3016191
C, 1024, 25, 8, 4, 2.78, 4683285, 8575036, 27, 56502, 59938, 2053440, 2903841
C, 1024, 25, 8, 5, 2.82, 5017459, 8623202, 31, 58914, 61483, 1935048, 2940062
C, 1024, 25, 8, 6, 2.80, 4724576, 8374437, 28, 59267, 61216, 2015553, 2963898
C, 1024, 25, 8, 7, 2.63, 4870088, 8320091, 34, 55032, 61363, 2000017, 2855008
C, 1024, 25, 8, 8, 2.86, 4655237, 8193757, 34, 56157, 61518, 2166117, 2881074
C, 1024, 25, 16, 1, 5.44, 7218168, 12628273, 100, 93581, 81930, 3161902, 4913371
C, 1024, 25, 16, 2, 5.33, 6372633, 14138087, 102, 88027, 90971, 3601543, 4725127
C, 1024, 25, 16, 3, 5.45, 7070356, 14224648, 98, 77944, 88475, 3390440, 4361555
C, 1024, 25, 16, 4, 5.58, 7094478, 13469010, 94, 87768, 88795, 3258966, 4439475
C, 1024, 25, 16, 5, 5.40, 7234926, 12944918, 92, 83499, 89231, 3381928, 5429967
C, 1024, 25, 16, 6, 5.63, 5740343, 14692916, 90, 85326, 86382, 3340347, 4679256
C, 1024, 25, 16, 7, 6.09, 7205435, 13357222, 110, 94656, 86682, 3366840, 5408218
C, 1024, 25, 16, 8, 5.75, 6287666, 14546719, 97, 86142, 87060, 3339828, 5435508
C, 1024, 25, 32, 1, 11.50, 12480089, 25639177, 248, 146132, 136726, 6265687, 9168494
C, 1024, 25, 32, 2, 11.34, 11367545, 25760335, 259, 151876, 145388, 6712286, 8448235
C, 1024, 25, 32, 3, 11.74, 11700108, 26477377, 245, 151223, 142195, 5723550, 8645736
C, 1024, 25, 32, 4, 10.59, 12621031, 24512709, 202, 141367, 141758, 6686826, 9866318
C, 1024, 25, 32, 5, 10.84, 11158807, 26005903, 211, 148338, 141072, 5823801, 8789486
C, 1024, 25, 32, 6, 11.45, 11307263, 25710595, 244, 126369, 141227, 6196460, 9261959
C, 1024, 25, 32, 7, 10.75, 12669490, 25659026, 242, 141883, 135445, 6214617, 8450132
C, 1024, 25, 32, 8, 10.31, 12368817, 26433789, 215, 126166, 145610, 7181355, 8749555
C, 1024, 50, 1, 1, .25, 3317361, 4662590, 1, 23858, 39556, 992624, 1621883
C, 1024, 50, 1, 2, .24, 3290606, 4583601, 1, 23410, 39377, 1019196, 1613610
C, 1024, 50, 1, 3, .25, 3353058, 4642828, 1, 23866, 39438, 1002196, 1655157
C, 1024, 50, 1, 4, .24, 3326174, 4680326, 1, 23439, 41658, 1019800, 1608445
C, 1024, 50, 1, 5, .26, 3334284, 4574583, 1, 24368, 39735, 1045272, 1610012
C, 1024, 50, 1, 6, .24, 3292798, 4699030, 1, 23451, 39704, 1029219, 1597039
C, 1024, 50, 1, 7, .24, 3282956, 4673569, 1, 23853, 39574, 1025699, 1582752
C, 1024, 50, 1, 8, .25, 3371150, 4654033, 1, 23290, 39164, 1218194, 1618177
C, 1024, 50, 2, 1, .53, 3422815, 5057105, 2, 28669, 42559, 1152330, 1877751
C, 1024, 50, 2, 2, .54, 3410895, 5121766, 2, 29284, 43240, 1159638, 1750952
C, 1024, 50, 2, 3, .54, 3454336, 4996996, 2, 28819, 42620, 1397024, 1757803
C, 1024, 50, 2, 4, .54, 3436751, 5055168, 2, 29102, 42309, 1159008, 1736589
C, 1024, 50, 2, 5, .53, 3440502, 5146311, 2, 28784, 42791, 1158138, 1756300
C, 1024, 50, 2, 6, .53, 3392867, 5078850, 2, 28585, 43308, 1156483, 1788893
C, 1024, 50, 2, 7, .53, 3441461, 5083176, 2, 28789, 42337, 1197863, 1701999
C, 1024, 50, 2, 8, .54, 3461083, 5288850, 2, 28450, 41828, 1181452, 1816581
C, 1024, 50, 4, 1, 1.21, 3885306, 5862076, 11, 40094, 47659, 1401259, 2101171
C, 1024, 50, 4, 2, 1.34, 3948595, 6328532, 12, 40130, 48189, 1361003, 2143159
C, 1024, 50, 4, 3, 1.29, 3776710, 6161639, 10, 40145, 48047, 1476252, 2023310
C, 1024, 50, 4, 4, 1.17, 3688354, 5706828, 14, 40707, 48887, 1365429, 2023372
C, 1024, 50, 4, 5, 1.29, 3904783, 6320779, 11, 35820, 49726, 1383123, 2214091
C, 1024, 50, 4, 6, 1.40, 3918117, 6270403, 9, 36370, 47531, 1431230, 2270491
C, 1024, 50, 4, 7, 1.23, 3874291, 5910309, 5, 39552, 48707, 1468506, 2002360
C, 1024, 50, 4, 8, 1.33, 3845131, 6070025, 11, 39778, 49782, 1467845, 2048628
C, 1024, 50, 8, 1, 2.85, 4788085, 8505192, 26, 55853, 60831, 1972444, 3051732
C, 1024, 50, 8, 2, 2.78, 4756896, 8351948, 35, 55080, 62901, 1955325, 3016252
C, 1024, 50, 8, 3, 2.83, 5082504, 8465551, 35, 55237, 62546, 2026827, 2767897
C, 1024, 50, 8, 4, 2.99, 4631214, 8146154, 26, 59790, 61859, 2038285, 3023313
C, 1024, 50, 8, 5, 2.50, 4817236, 8485061, 29, 55095, 60576, 1992535, 2905958
C, 1024, 50, 8, 6, 2.63, 4840479, 8425159, 37, 54656, 61949, 2120863, 3058307
C, 1024, 50, 8, 7, 2.74, 4814647, 8270000, 27, 57528, 60182, 2055500, 3004756
C, 1024, 50, 8, 8, 2.78, 4628448, 8162784, 38, 58102, 62167, 1999069, 3041600
C, 1024, 50, 16, 1, 5.52, 7266697, 14320737, 99, 90457, 88102, 3355451, 5241886
C, 1024, 50, 16, 2, 5.74, 7003364, 13984592, 108, 86614, 92231, 3075288, 4874896
C, 1024, 50, 16, 3, 5.86, 6482869, 12031261, 96, 93514, 92816, 3439151, 4967220
C, 1024, 50, 16, 4, 5.87, 6605880, 13556927, 110, 91493, 91995, 3523290, 4741360
C, 1024, 50, 16, 5, 5.28, 7045380, 13909258, 117, 81168, 87619, 3509585, 4293499
C, 1024, 50, 16, 6, 5.75, 6798980, 14301599, 98, 89654, 86984, 3230305, 4647644
C, 1024, 50, 16, 7, 5.60, 6540619, 14104762, 107, 84934, 95125, 3464288, 5123782
C, 1024, 50, 16, 8, 5.97, 6658026, 14429309, 116, 90608, 88812, 3523914, 5202958
C, 1024, 50, 32, 1, 10.90, 10810146, 25105916, 238, 140016, 143642, 5609210, 7483400
C, 1024, 50, 32, 2, 11.49, 12063310, 22142376, 234, 156560, 147839, 7065881, 8779241
C, 1024, 50, 32, 3, 10.77, 11001342, 26502280, 221, 149389, 143583, 6464819, 8400442
C, 1024, 50, 32, 4, 11.85, 12700821, 24325593, 238, 150102, 147707, 6303627, 9263383
C, 1024, 50, 32, 5, 11.07, 10880458, 23717404, 264, 162460, 140382, 6184731, 9019853
C, 1024, 50, 32, 6, 11.25, 11794980, 23911989, 231, 139943, 144229, 6357341, 9365958
C, 1024, 50, 32, 7, 10.80, 11016395, 25750772, 233, 129680, 139718, 6257381, 8687008
C, 1024, 50, 32, 8, 11.78, 11559305, 24636459, 224, 152221, 144945, 5982507, 9352654
C, 1024, 75, 1, 1, .24, 3312272, 4652212, 1, 23885, 39822, 1022776, 1638524
C, 1024, 75, 1, 2, .24, 3332298, 4557212, 2, 24127, 39612, 1018981, 1689913
C, 1024, 75, 1, 3, .24, 3308960, 4674626, 1, 23687, 39748, 991666, 1594714
C, 1024, 75, 1, 4, .24, 3333788, 4704644, 1, 24053, 39038, 989528, 1628495
C, 1024, 75, 1, 5, .24, 3280110, 4820857, 1, 23854, 39600, 1028184, 1623212
C, 1024, 75, 1, 6, .24, 3324218, 4733142, 1, 24096, 40762, 992921, 1616218
C, 1024, 75, 1, 7, .24, 3294118, 4746674, 1, 23599, 39366, 1030056, 1659037
C, 1024, 75, 1, 8, .27, 3294907, 4599891, 2, 23287, 39680, 1087805, 1617410
C, 1024, 75, 2, 1, .53, 3440539, 5123048, 2, 28666, 43270, 1178871, 1717115
C, 1024, 75, 2, 2, .52, 3422040, 5028449, 2, 28982, 42356, 1176506, 1815870
C, 1024, 75, 2, 3, .52, 3419301, 5084268, 2, 28769, 42788, 1130855, 1851992
C, 1024, 75, 2, 4, .53, 3415520, 5037938, 2, 28462, 42264, 1157235, 1705111
C, 1024, 75, 2, 5, .53, 3464643, 4994683, 2, 28778, 42865, 1163574, 1819899
C, 1024, 75, 2, 6, .53, 3407566, 5015401, 2, 28443, 43923, 1153240, 1790848
C, 1024, 75, 2, 7, .52, 3432848, 5034819, 2, 29440, 43174, 1170675, 1803789
C, 1024, 75, 2, 8, .53, 3437145, 5118157, 2, 29091, 42487, 1146115, 1819301
C, 1024, 75, 4, 1, 1.32, 3837114, 5716076, 6, 41962, 47752, 1434547, 2223894
C, 1024, 75, 4, 2, 1.29, 3847018, 5789574, 14, 39627, 49639, 1460627, 2165936
C, 1024, 75, 4, 3, 1.15, 3980840, 5781338, 7, 40186, 48207, 1362096, 2242741
C, 1024, 75, 4, 4, 1.37, 3963384, 6284372, 12, 38808, 47872, 1464761, 2294438
C, 1024, 75, 4, 5, 1.28, 3961648, 6229367, 7, 40764, 48045, 1388315, 2013776
C, 1024, 75, 4, 6, 1.48, 3696169, 6343126, 10, 40509, 49049, 1436048, 2248837
C, 1024, 75, 4, 7, 1.37, 3956596, 6126467, 7, 40323, 49271, 1468676, 1998398
C, 1024, 75, 4, 8, 1.12, 3669347, 6115225, 12, 36116, 50311, 1384452, 2047571
C, 1024, 75, 8, 1, 2.62, 4797620, 8926669, 39, 55069, 62015, 1931281, 2976666
C, 1024, 75, 8, 2, 2.74, 5051716, 8185591, 38, 54735, 60060, 1894364, 2977693
C, 1024, 75, 8, 3, 2.55, 4638567, 8334679, 38, 51647, 62865, 1968748, 2988529
C, 1024, 75, 8, 4, 2.67, 5014845, 8486552, 42, 55443, 63181, 1893218, 2937571
C, 1024, 75, 8, 5, 2.59, 4764426, 8519166, 29, 59337, 61409, 1926902, 3196148
C, 1024, 75, 8, 6, 2.81, 4971782, 8508961, 35, 54527, 62587, 1969327, 2957197
C, 1024, 75, 8, 7, 2.73, 4716129, 8578935, 42, 54630, 61627, 2012252, 2981329
C, 1024, 75, 8, 8, 2.89, 4844279, 8317218, 39, 55941, 64426, 1999690, 2904705
C, 1024, 75, 16, 1, 5.71, 7086012, 12523771, 102, 94585, 92635, 3411117, 5628557
C, 1024, 75, 16, 2, 5.51, 7551519, 13844475, 96, 90622, 84431, 3555321, 4982348
C, 1024, 75, 16, 3, 5.88, 6942130, 15200144, 102, 95352, 91384, 3597011, 4899090
C, 1024, 75, 16, 4, 5.77, 7482907, 14000283, 111, 82559, 88714, 2956343, 4848440
C, 1024, 75, 16, 5, 5.51, 7248933, 13082634, 93, 87688, 90347, 3572931, 5426924
C, 1024, 75, 16, 6, 5.86, 6494044, 13964176, 106, 93832, 91544, 2810153, 5202606
C, 1024, 75, 16, 7, 5.96, 7407630, 13589540, 87, 90367, 87623, 3467844, 4310116
C, 1024, 75, 16, 8, 5.47, 7197927, 13050954, 106, 87857, 91304, 3052810, 5238661
C, 1024, 75, 32, 1, 11.19, 10111489, 27663373, 222, 139815, 147721, 6834271, 8574140
C, 1024, 75, 32, 2, 10.49, 10320451, 25540239, 250, 130704, 137071, 6126746, 9409153
C, 1024, 75, 32, 3, 11.39, 13325238, 29117979, 207, 127791, 143456, 6997600, 9156477
C, 1024, 75, 32, 4, 11.10, 10857650, 24611576, 222, 153709, 144557, 5937936, 9089934
C, 1024, 75, 32, 5, 11.49, 10979333, 26741311, 235, 150996, 135845, 5923639, 9405282
C, 1024, 75, 32, 6, 11.44, 11674588, 23523815, 240, 156798, 146733, 5567701, 9045233
C, 1024, 75, 32, 7, 10.60, 12146195, 25916753, 215, 156400, 145476, 6089709, 8435089
C, 1024, 75, 32, 8, 11.53, 10653194, 25509071, 235, 142848, 141277, 5959864, 7700564
C, 1024, 100, 1, 1, .21, 3261184, 4620903, 1, 24169, 41248, 1021281, 1655985
C, 1024, 100, 1, 2, .21, 3290995, 4598240, 1, 24003, 40215, 1007018, 1579181
C, 1024, 100, 1, 3, .21, 3266210, 4576883, 1, 24044, 39471, 1010379, 1608650
C, 1024, 100, 1, 4, .20, 3284307, 4638711, 1, 23728, 40141, 1005923, 1586708
C, 1024, 100, 1, 5, .20, 3254793, 4494869, 1, 23548, 38645, 992873, 1626164
C, 1024, 100, 1, 6, .21, 3283499, 4690436, 1, 23747, 39398, 986442, 1636852
C, 1024, 100, 1, 7, .22, 3270012, 4566555, 1, 24343, 40223, 1038260, 1691745
C, 1024, 100, 1, 8, .22, 3278854, 4638670, 1, 23476, 41336, 1019216, 1640930
C, 1024, 100, 2, 1, .50, 3384754, 4925649, 2, 28997, 42356, 1134352, 1717815
C, 1024, 100, 2, 2, .50, 3346866, 5143232, 2, 28483, 42757, 1170715, 1692148
C, 1024, 100, 2, 3, .50, 3404634, 4980863, 2, 28601, 42224, 1125328, 1765652
C, 1024, 100, 2, 4, .50, 3391342, 5381242, 2, 28820, 43116, 1140616, 1760122
C, 1024, 100, 2, 5, .51, 3403925, 5116881, 2, 28145, 42305, 1148501, 1754127
C, 1024, 100, 2, 6, .51, 3380789, 5001265, 2, 29182, 43085, 1196447, 1756760
C, 1024, 100, 2, 7, .51, 3380379, 4948861, 2, 29074, 42563, 1159130, 1811419
C, 1024, 100, 2, 8, .50, 3412492, 5092883, 2, 28679, 42651, 1157833, 1735573
C, 1024, 100, 4, 1, 1.52, 3681627, 6362770, 5, 40347, 50185, 1462777, 2317929
C, 1024, 100, 4, 2, 1.28, 3839306, 6309519, 5, 35809, 48982, 1414703, 2349507
C, 1024, 100, 4, 3, 1.28, 3711363, 6245463, 9, 36237, 48806, 1372888, 2234348
C, 1024, 100, 4, 4, 1.19, 3853764, 5841892, 5, 36094, 47927, 1357454, 2267246
C, 1024, 100, 4, 5, 1.26, 3769043, 6255609, 5, 40655, 51977, 1367002, 2005033
C, 1024, 100, 4, 6, 1.27, 3767429, 5675792, 13, 35700, 50211, 1517095, 2032764
C, 1024, 100, 4, 7, 1.38, 3679476, 5938776, 7, 40359, 48708, 1442809, 2218982
C, 1024, 100, 4, 8, 1.47, 3703844, 6244165, 10, 40253, 51046, 1480759, 2229999
C, 1024, 100, 8, 1, 2.63, 4753977, 8177107, 36, 58387, 60380, 2017873, 2985713
C, 1024, 100, 8, 2, 2.61, 4635950, 8084114, 30, 54241, 60595, 2015460, 2989760
C, 1024, 100, 8, 3, 2.75, 4776960, 8173419, 51, 51180, 62798, 1971972, 3061013
C, 1024, 100, 8, 4, 2.70, 4588205, 8274729, 34, 59282, 61587, 1980383, 3053227
C, 1024, 100, 8, 5, 2.66, 4599677, 8386415, 24, 54759, 62755, 1965909, 3207104
C, 1024, 100, 8, 6, 2.76, 4643202, 8373928, 26, 54722, 62071, 1940258, 2922252
C, 1024, 100, 8, 7, 2.76, 4795133, 8433494, 41, 55640, 61215, 2002673, 3132506
C, 1024, 100, 8, 8, 2.53, 4594558, 8095461, 30, 54963, 62561, 1900817, 2935166
C, 1024, 100, 16, 1, 5.67, 6650171, 13576278, 119, 86296, 88868, 3721737, 5034887
C, 1024, 100, 16, 2, 5.63, 6811370, 13845722, 101, 79134, 90973, 3285504, 4361276
C, 1024, 100, 16, 3, 5.69, 6705903, 14004473, 114, 86826, 85169, 3659127, 4776813
C, 1024, 100, 16, 4, 5.42, 6966046, 14465053, 116, 79451, 89716, 3169485, 6064081
C, 1024, 100, 16, 5, 4.76, 8899193, 17285927, 105, 94299, 90504, 3673693, 6818584
C, 1024, 100, 16, 6, 5.15, 8721765, 18803508, 80, 79457, 86476, 3076985, 4801691
C, 1024, 100, 16, 7, 5.52, 6699409, 13872747, 100, 85238, 89029, 3230365, 4583695
C, 1024, 100, 16, 8, 5.63, 7369991, 14148781, 112, 89253, 86757, 2996823, 5153987
C, 1024, 100, 32, 1, 10.79, 10714719, 29296170, 227, 147623, 152888, 6169378, 8647809
C, 1024, 100, 32, 2, 11.56, 11933627, 24042207, 250, 146118, 135072, 6481745, 8965943
C, 1024, 100, 32, 3, 11.05, 12247459, 23887917, 259, 141893, 141873, 5848939, 8734925
C, 1024, 100, 32, 4, 11.01, 12646163, 24105260, 254, 133403, 140094, 6239177, 8029417
C, 1024, 100, 32, 5, 11.43, 11898064, 26529310, 240, 160988, 132750, 5934967, 8698562
C, 1024, 100, 32, 6, 11.00, 12887960, 25573999, 186, 135895, 149209, 7514576, 8139066
C, 1024, 100, 32, 7, 11.62, 10096003, 26692761, 244, 119481, 152334, 7026988, 8114630
C, 1024, 100, 32, 8, 10.87, 11128841, 27471082, 249, 110453, 142396, 5808523, 8160260
C, 16384, 0, 1, 1, 3.19, 23830513, 15287955, 1, 24140, 62940, 1270704, 3641048
C, 16384, 0, 1, 2, 3.20, 23778631, 15545833, 1, 23918, 56372, 1268842, 3989325
C, 16384, 0, 1, 3, 2.96, 23816713, 15868187, 1, 24538, 60214, 1286198, 3691635
C, 16384, 0, 1, 4, 3.20, 23787675, 15597627, 1, 24736, 66159, 1225106, 3745815
C, 16384, 0, 1, 5, 3.25, 23786856, 17154946, 2, 25184, 60986, 1278508, 3742713
C, 16384, 0, 1, 6, 3.17, 23760940, 15364954, 1, 24742, 86249, 1234907, 3747727
C, 16384, 0, 1, 7, 3.18, 23819562, 15359883, 1, 24132, 63366, 1266385, 3796006
C, 16384, 0, 1, 8, 3.21, 23774176, 15479817, 2, 24601, 62136, 1236689, 3892602
C, 16384, 0, 2, 1, 2.08, 23972843, 16093742, 2, 29738, 63333, 1397436, 3889997
C, 16384, 0, 2, 2, 2.14, 24026285, 15971323, 2, 29786, 59342, 1381711, 3792523
C, 16384, 0, 2, 3, 2.15, 23992380, 16235232, 2, 30926, 60751, 1356725, 4221454
C, 16384, 0, 2, 4, 2.09, 23997819, 16077111, 2, 29786, 58685, 1392127, 3868210
C, 16384, 0, 2, 5, 2.07, 23982289, 15907451, 2, 29466, 62748, 1388776, 4008370
C, 16384, 0, 2, 6, 2.10, 24026603, 16200161, 2, 29450, 58807, 1393045, 3933548
C, 16384, 0, 2, 7, 2.11, 24023346, 17116491, 2, 29464, 60016, 1386171, 4167135
C, 16384, 0, 2, 8, 2.07, 24031411, 15863367, 2, 30127, 59666, 1349857, 3816196
C, 16384, 0, 4, 1, 2.15, 24599034, 17076416, 10, 43131, 75328, 2352286, 4595354
C, 16384, 0, 4, 2, 2.26, 24434477, 17007118, 8, 40891, 67389, 1674694, 4209375
C, 16384, 0, 4, 3, 2.17, 24572174, 17304299, 7, 44148, 70302, 1677627, 4289044
C, 16384, 0, 4, 4, 2.40, 24573050, 17327320, 5, 43224, 71467, 1742269, 4397526
C, 16384, 0, 4, 5, 2.04, 24232885, 17534686, 9, 39944, 71803, 1647143, 4242305
C, 16384, 0, 4, 6, 2.43, 24571227, 17203019, 8, 40340, 83626, 1702303, 4494061
C, 16384, 0, 4, 7, 2.37, 24559503, 17163940, 8, 41512, 105218, 1710029, 4554793
C, 16384, 0, 4, 8, 2.33, 24577796, 18127143, 8, 39252, 69592, 1698784, 4222502
C, 16384, 0, 8, 1, 3.16, 25873834, 19340643, 28, 60052, 87218, 2301198, 5475771
C, 16384, 0, 8, 2, 3.49, 25674504, 20036489, 31, 59263, 90407, 2307034, 5481890
C, 16384, 0, 8, 3, 2.99, 25431996, 20221297, 34, 58880, 89472, 2666309, 5863513
C, 16384, 0, 8, 4, 2.66, 26061750, 21953797, 44, 58973, 92676, 2576277, 6109986
C, 16384, 0, 8, 5, 3.55, 25167450, 20051046, 33, 61478, 101378, 2299261, 5302478
C, 16384, 0, 8, 6, 3.42, 25560036, 19819256, 35, 59806, 118524, 2329164, 5419441
C, 16384, 0, 8, 7, 3.43, 25413085, 19967216, 32, 58780, 84833, 2399959, 5487303
C, 16384, 0, 8, 8, 3.39, 25545748, 19830418, 40, 57862, 86416, 2345405, 5170402
C, 16384, 0, 16, 1, 6.99, 28231470, 26491240, 120, 103786, 129872, 4392408, 7292956
C, 16384, 0, 16, 2, 6.22, 27906236, 27678697, 110, 84020, 138011, 3913762, 8073589
C, 16384, 0, 16, 3, 6.65, 27519688, 27657497, 138, 95653, 114548, 3913656, 8386935
C, 16384, 0, 16, 4, 6.79, 28264136, 27132879, 122, 101822, 120733, 3966589, 7570513
C, 16384, 0, 16, 5, 7.10, 28219050, 25643129, 136, 94162, 125015, 4304739, 7771354
C, 16384, 0, 16, 6, 6.73, 27768228, 26526374, 114, 110208, 121469, 3744618, 7557422
C, 16384, 0, 16, 7, 6.52, 28078259, 26015386, 118, 97313, 123954, 3815435, 7148206
C, 16384, 0, 16, 8, 5.78, 28271766, 26222841, 95, 90221, 114056, 3872572, 10367050
C, 16384, 0, 32, 1, 11.23, 35228106, 43872261, 292, 176249, 178828, 6392652, 11571865
C, 16384, 0, 32, 2, 12.46, 33144910, 39044558, 294, 167345, 204906, 7063465, 12172191
C, 16384, 0, 32, 3, 12.13, 32101719, 38704912, 299, 165347, 177571, 6858810, 10807755
C, 16384, 0, 32, 4, 11.87, 31034597, 38852742, 271, 152616, 192348, 7422263, 11849661
C, 16384, 0, 32, 5, 13.43, 34699218, 39220181, 291, 164394, 179436, 7043727, 11691925
C, 16384, 0, 32, 6, 12.65, 32524768, 38622716, 267, 141536, 186102, 6982726, 10902487
C, 16384, 0, 32, 7, 13.10, 32297733, 38507262, 269, 156796, 178205, 7418352, 11750910
C, 16384, 0, 32, 8, 11.49, 32572936, 38143446, 287, 152127, 186715, 7632348, 13258085
C, 16384, 25, 1, 1, 3.18, 24460985, 17479631, 1, 24376, 63275, 1397991, 3660234
C, 16384, 25, 1, 2, 3.76, 24474413, 16351836, 1, 24954, 54679, 1322377, 3427314
C, 16384, 25, 1, 3, 3.77, 24477859, 16539396, 2, 24457, 60500, 1371376, 3526983
C, 16384, 25, 1, 4, 3.79, 24490235, 16614643, 1, 24742, 64360, 1417491, 3548397
C, 16384, 25, 1, 5, 3.76, 24452466, 16351032, 1, 24478, 58427, 1371215, 3921304
C, 16384, 25, 1, 6, 3.75, 24459441, 16314597, 1, 24684, 57281, 1400797, 3693215
C, 16384, 25, 1, 7, 3.77, 24478772, 16457215, 1, 24606, 63363, 1368530, 3921362
C, 16384, 25, 1, 8, 3.76, 24495940, 16361555, 1, 24742, 56247, 1381154, 3784005
C, 16384, 25, 2, 1, 2.48, 24719238, 17142746, 2, 30644, 65885, 1582971, 4040524
C, 16384, 25, 2, 2, 2.48, 24680158, 16947768, 2, 29573, 62000, 1562426, 3896560
C, 16384, 25, 2, 3, 2.48, 24660281, 17109748, 2, 30712, 60635, 1557301, 3848858
C, 16384, 25, 2, 4, 2.47, 24669875, 17084898, 2, 30666, 61820, 1509619, 3936443
C, 16384, 25, 2, 5, 2.49, 24686517, 16835633, 2, 29558, 60071, 1566280, 3504727
C, 16384, 25, 2, 6, 2.48, 24713120, 16895306, 2, 29999, 69449, 1541897, 3920683
C, 16384, 25, 2, 7, 2.47, 24709296, 16768529, 2, 29910, 59874, 1510209, 4505691
C, 16384, 25, 2, 8, 2.50, 24779333, 16741867, 2, 29938, 60094, 1534709, 4120241
C, 16384, 25, 4, 1, 2.32, 25070624, 18064539, 10, 38662, 67832, 1856084, 4169337
C, 16384, 25, 4, 2, 2.41, 25260057, 17860935, 8, 38531, 67426, 1863570, 4835215
C, 16384, 25, 4, 3, 2.44, 25195368, 18396472, 10, 42276, 73220, 1868360, 3981302
C, 16384, 25, 4, 4, 2.59, 25292225, 18341074, 8, 42698, 66723, 1857353, 4488583
C, 16384, 25, 4, 5, 2.48, 25233865, 18252791, 11, 39907, 80290, 1760578, 4780819
C, 16384, 25, 4, 6, 2.47, 25052532, 18048997, 7, 40431, 67775, 1840224, 3978690
C, 16384, 25, 4, 7, 2.26, 25259047, 17890422, 10, 38595, 68614, 1828674, 3988957
